apr2015_C5,2015-04-28 0:00:00,"C5","K. Fair  A. Wobbleton","11:07:00","16:33:00",7.0,20.0,10.0,100.0,250.0,,,,,30.0,64.0,52.0,"1",30.0,,
aug2017_T14,2017-08-04 0:00:00,"T14","Dr. Corbett  Talor Galloway  Anna Poston  Noah Corbett","14:25:00","8:34:00",10.0,10.0,10.0,80.0,300.0,10.0,40.0,160.0,,20.0,,,,,"GIS #8",16:13:00
aug2017_T15,2017-08-04 0:00:00,"T15","Dr. Corbett  Talor Galloway  Anna Poston  Noah Corbett","14:25:00","8:34:00",10.0,18.0,40.0,80.0,280.0,20.0,80.0,220.0,,20.0,82.0,71.0,"2",30.0,,16:23:00
aug2017_T16,2017-08-04 0:00:00,"T16","Dr. Corbett  Talor Galloway  Anna Poston  Noah Corbett","14:25:00","8:34:00",3.0,13.0,40.0,80.0,300.0,20.0,40.0,160.0,,20.0,80.0,71.0,"2",30.0,,16:39:00
aug2017_T2,2017-08-04 0:00:00,"T2","Dr. Corbett  Talor Galloway  Anna Poston  Noah Corbett","14:25:00","8:34:00",5.0,12.0,40.0,160.0,300.0,40.0,80.0,240.0,30.0,30.0,,,,,"GIS #11",13:43:00
aug2017_T3,2017-08-04 0:00:00,"T3","Dr. Corbett  Talor Galloway  Anna Poston  Noah Corbett","14:25:00","8:34:00",2.0,11.0,40.0,120.0,300.0,40.0,80.0,160.0,14.0,25.0,,,,,,13:55:00
aug2017_T4,2017-08-04 0:00:00,"T4","Dr. Corbett  Talor Galloway  Anna Poston  Noah Corbett","14:25:00","8:34:00",0.0,9.0,40.0,80.0,200.0,40.0,120.0,200.0,,25.0,,,,,,14:29:00
aug2017_T5,2017-08-04 0:00:00,"T5","Dr. Corbett  Talor Galloway  Anna Poston  Noah Corbett","14:25:00","8:34:00",0.0,16.0,80.0,200.0,240.0,40.0,120.0,240.0,,20.0,82.0,75.0,"2",30.0,,14:42:00
aug2017_T6,2017-08-04 0:00:00,"T6","Dr. Corbett  Talor Galloway  Anna Poston  Noah Corbett","14:25:00","8:34:00",0.0,11.0,40.0,120.0,240.0,40.0,120.0,160.0,14.0,40.0,,,,,"GIS #9",14:58:00
aug2017_T7,2017-08-04 0:00:00,"T7","Dr. Corbett  Talor Galloway  Anna Poston  Noah Corbett","14:25:00","8:34:00",5.0,9.0,40.0,160.0,300.0,40.0,120.0,240.0,,15.0,,,,,"GIS #7",15:16:00
aug2017_T8,2017-08-04 0:00:00,"T8","Dr. Corbett  Talor Galloway  Anna Poston  Noah Corbett","14:25:00","8:34:00",5.0,9.0,20.0,40.0,200.0,40.0,80.0,160.0,18.0,30.0,,,,,,15:23:00
aug2017_T9,2017-08-04 0:00:00,"T9","Dr. Corbett  Talor Galloway  Anna Poston  Noah Corbett","14:25:00","8:34:00",5.0,13.0,20.0,60.0,360.0,10.0,160.0,240.0,24.0,30.0,,,,,"GIS #16",15:32:00
feb2016_C1,2016-02-17 0:00:00,"C1","D.R.Corbett  K.Garmire  B.Jennings  R.Harrison","10:07:00","15:55:00",0.0,17.0,40.0,120.0,0.0,40.0,120.0,260.0,,30.0,48.0,43.0,"3-4",35.0,"mid C76;",12:24:00
feb2016_C10,2016-02-17 0:00:00,"C10","D.R.Corbett  K.Garmire  B.Jennings  R.Harrison","10:07:00","15:55:00",2.0,50.0,20.0,160.0,349.0,40.0,60.0,90.0,,100.0,62.0,43.0,"3-4",34.0,"mid C23",10:40:00
feb2016_C11,2016-02-17 0:00:00,"C11","D.R.Corbett  K.Garmire  B.Jennings  R.Harrison","10:07:00","15:55:00",3.0,70.0,10.0,120.0,500.0,10.0,80.0,220.0,,100.0,50.0,39.0,"3-4",34.0,"mid C11",10:05:00
feb2016_C2,2016-02-17 0:00:00,"C2","D.R.Corbett  K.Garmire  B.Jennings  R.Harrison","10:07:00","15:55:00",5.0,17.0,20.0,160.0,420.0,20.0,110.0,160.0,,30.0,,,,,"mid C67;",12:13:00
feb2016_C3,2016-02-17 0:00:00,"C3","D.R.Corbett  K.Garmire  B.Jennings  R.Harrison","10:07:00","15:55:00",5.0,17.0,40.0,220.0,0.0,30.0,150.0,100.0,,40.0,,,,,"mid C59;",12:01:00
feb2016_C4,2016-02-17 0:00:00,"C4","D.R.Corbett  K.Garmire  B.Jennings  R.Harrison","10:07:00","15:55:00",4.0,50.0,60.0,160.0,220.0,20.0,60.0,100.0,,40.0,,,,,"mid C52;",11:52:00
feb2016_C5,2016-02-17 0:00:00,"C5","D.R.Corbett  K.Garmire  B.Jennings  R.Harrison","10:07:00","15:55:00",7.0,24.0,40.0,150.0,440.0,10.0,30.0,80.0,,50.0,51.0,44.0,"3-4",34.0,"mid NONE",11:42:00
feb2016_C6,2016-02-17 0:00:00,"C6","D.R.Corbett  K.Garmire  B.Jennings  R.Harrison","10:07:00","15:55:00",3.0,23.0,60.0,999.0,999.0,20.0,70.0,260.0,,50.0,,,,,"mid NONE;
swash compaction at 6in and 12in maxed out",11:32:00
feb2016_C7,2016-02-17 0:00:00,"C7","D.R.Corbett  K.Garmire  B.Jennings  R.Harrison","10:07:00","15:55:00",9.0,38.0,0.0,70.0,360.0,40.0,160.0,280.0,,70.0,,,,,"mid NONE",11:21:00
feb2016_C8,2016-02-17 0:00:00,"C8","D.R.Corbett  K.Garmire  B.Jennings  R.Harrison","10:07:00","15:55:00",11.0,18.0,30.0,220.0,400.0,30.0,120.0,330.0,8.0,,,,,,"mid C34",11:13:00
feb2016_C9,2016-02-17 0:00:00,"C9","D.R.Corbett  K.Garmire  B.Jennings  R.Harrison","10:07:00","15:55:00",9.0,15.0,60.0,140.0,999.0,20.0,100.0,170.0,,,,,,,"mid C30;
swash compaction at 12in maxed out",11:00:00
feb2016_T1,2016-02-17 0:00:00,"T1","D.R.Corbett  K.Garmire  B.Jennings  R.Harrison","10:07:00","15:55:00",15.0,16.0,30.0,180.0,350.0,,,,,40.0,52.0,46.0,"4",35.0,"midbeach trimble point (mid) C82",
feb2016_T10,2016-02-17 0:00:00,"T10","D.R.Corbett  K.Garmire  B.Jennings  R.Harrison","10:07:00","15:55:00",5.0,26.0,70.0,200.0,470.0,30.0,130.0,160.0,,30.0,47.0,44.0,"3-4",36.0,"mid C127",14:12:00
feb2016_T11,2016-02-17 0:00:00,"T11","D.R.Corbett  K.Garmire  B.Jennings  R.Harrison","10:07:00","15:55:00",5.0,25.0,10.0,160.0,999.0,20.0,140.0,300.0,,50.0,,,,,"mid C134;
swash compaction at 12in maxed out",14:20:00
feb2016_T12,2016-02-17 0:00:00,"T12","D.R.Corbett  K.Garmire  B.Jennings  R.Harrison","10:07:00","15:55:00",7.0,17.0,60.0,150.0,120.0,40.0,80.0,230.0,,60.0,,,,,"mid C141",14:27:00
feb2016_T13,2016-02-17 0:00:00,"T13","D.R.Corbett  K.Garmire  B.Jennings  R.Harrison","10:07:00","15:55:00",2.0,18.0,20.0,20.0,430.0,50.0,120.0,200.0,,65.0,,,,,"mid C147",14:34:00
feb2016_T14,2016-02-17 0:00:00,"T14","D.R.Corbett  K.Garmire  B.Jennings  R.Harrison","10:07:00","15:55:00",5.0,21.0,20.0,140.0,220.0,60.0,60.0,170.0,,50.0,,,,,"mid C152",14:40:00
feb2016_T15,2016-02-17 0:00:00,"T15","D.R.Corbett  K.Garmire  B.Jennings  R.Harrison","10:07:00","15:55:00",0.0,22.0,20.0,180.0,429.0,30.0,40.0,80.0,,60.0,45.0,43.0,"3-4",35.0,"mid NONE",14:46:00
feb2016_T16,2016-02-17 0:00:00,"T16","D.R.Corbett  K.Garmire  B.Jennings  R.Harrison","10:07:00","15:55:00",1.0,16.0,60.0,140.0,160.0,40.0,100.0,330.0,,50.0,46.0,42.0,"3-4",35.0,"mid C160;",14:52:00
feb2016_T2,2016-02-17 0:00:00,"T2","D.R.Corbett  K.Garmire  B.Jennings  R.Harrison","10:07:00","15:55:00",1.0,21.0,40.0,90.0,260.0,20.0,80.0,80.0,,40.0,,,,,"mid C89",13:01:00
feb2016_T3,2016-02-17 0:00:00,"T3","D.R.Corbett  K.Garmire  B.Jennings  R.Harrison","10:07:00","15:55:00",4.0,16.0,50.0,60.0,160.0,20.0,170.0,160.0,,40.0,,,,,"mid C95",13:12:00
feb2016_T4,2016-02-17 0:00:00,"T4","D.R.Corbett  K.Garmire  B.Jennings  R.Harrison","10:07:00","15:55:00",15.0,21.0,40.0,230.0,999.0,20.0,120.0,100.0,,50.0,,,,,"mid C90",13:18:00
feb2016_T5,2016-02-17 0:00:00,"T5","D.R.Corbett  K.Garmire  B.Jennings  R.Harrison","10:07:00","15:55:00",2.0,16.0,50.0,200.0,510.0,20.0,120.0,100.0,,75.0,42.0,34.0,"3-4",36.0,"mid C97",13:39:00
feb2016_T6,2016-02-17 0:00:00,"T6","D.R.Corbett  K.Garmire  B.Jennings  R.Harrison","10:07:00","15:55:00",5.0,22.0,80.0,220.0,999.0,40.0,100.0,48.0,,70.0,,,,,"mid C103;
swash compaction at 12in maxed out",13:43:00
feb2016_T7,2016-02-17 0:00:00,"T7","D.R.Corbett  K.Garmire  B.Jennings  R.Harrison","10:07:00","15:55:00",4.0,25.0,60.0,300.0,999.0,20.0,90.0,70.0,,70.0,,,,,"mid C109;
swash compaction at 12in maxed out",13:51:00
feb2016_T8,2016-02-17 0:00:00,"T8","D.R.Corbett  K.Garmire  B.Jennings  R.Harrison","10:07:00","15:55:00",8.0,18.0,20.0,700.0,520.0,40.0,140.0,320.0,,70.0,,,,,"mid C116",13:59:00
feb2016_T9,2016-02-17 0:00:00,"T9","D.R.Corbett  K.Garmire  B.Jennings  R.Harrison","10:07:00","15:55:00",3.0,22.0,40.0,40.0,400.0,30.0,80.0,160.0,,70.0,,,,,"mid C122",14:06:00
feb2017_C1,2017-02-19 0:00:00,"C1","D. Corbett  C. Cornette  R. Gibbons  N. Kelly","7:50:00","13:34:00",10.0,13.0,40.0,180.0,300.0,30.0,140.0,150.0,20.0,20.0,64.0,47.0,"1",32.0,"pics: 644-646; mid point trimble: 8",12:15:00
feb2017_C10,2017-02-19 0:00:00,"C10","D. Corbett  C. Cornette  R. Gibbons  N. Kelly","7:50:00","13:34:00",5.0,8.0,30.0,120.0,180.0,30.0,70.0,200.0,,30.0,59.0,46.0,"1",32.0,"pics: 616-619; mid point trimble: 12",22:50:00
feb2017_C11,2017-02-19 0:00:00,"C11","D. Corbett  C. Cornette  R. Gibbons  N. Kelly","7:50:00","13:34:00",5.0,9.0,60.0,180.0,300.0,40.0,150.0,210.0,,20.0,59.0,45.0,"1",33.0,"pics: 612-614; mid point trimble: mid",22:27:00
feb2017_C2,2017-02-19 0:00:00,"C2","D. Corbett  C. Cornette  R. Gibbons  N. Kelly","7:50:00","13:34:00",5.0,12.0,40.0,140.0,300.0,20.0,60.0,180.0,0.0,30.0,,,,,"pics: 641-643; mid point trimble: 6",12:05:00
feb2017_C3,2017-02-19 0:00:00,"C3","D. Corbett  C. Cornette  R. Gibbons  N. Kelly","7:50:00","13:34:00",5.0,10.0,40.0,240.0,300.0,30.0,100.0,200.0,0.0,20.0,,,,,"pics: 638-640; mid point trimble: 4",23:55:00
feb2017_C4,2017-02-19 0:00:00,"C4","D. Corbett  C. Cornette  R. Gibbons  N. Kelly","7:50:00","13:34:00",10.0,12.0,60.0,240.0,300.0,20.0,60.0,100.0,0.0,30.0,,,,,"pics: 635-637; mid point trimble: 5",23:50:00
feb2017_C5,2017-02-19 0:00:00,"C5","D. Corbett  C. Cornette  R. Gibbons  N. Kelly","7:50:00","13:34:00",5.0,,60.0,240.0,300.0,40.0,80.0,140.0,0.0,,65.0,46.0,"1",32.0,"pics: 632-634; mid point trimble: 6",23:40:00
feb2017_C6,2017-02-19 0:00:00,"C6","D. Corbett  C. Cornette  R. Gibbons  N. Kelly","7:50:00","13:34:00",5.0,15.0,40.0,100.0,140.0,30.0,200.0,300.0,30.0,,,,"1",,"pics: 629-631; mid point trimble: 6",23:30:00
feb2017_C7,2017-02-19 0:00:00,"C7","D. Corbett  C. Cornette  R. Gibbons  N. Kelly","7:50:00","13:34:00",10.0,13.0,40.0,180.0,300.0,30.0,100.0,300.0,,20.0,,,,,"pics: 626-628; mid point trimble: 6",23:23:00
feb2017_C8,2017-02-19 0:00:00,"C8","D. Corbett  C. Cornette  R. Gibbons  N. Kelly","7:50:00","13:34:00",10.0,10.0,40.0,200.0,300.0,20.0,140.0,280.0,,15.0,,,,,"pics: 623-625; mid point trimble: 6",23:12:00
feb2017_C9,2017-02-19 0:00:00,"C9","D. Corbett  C. Cornette  R. Gibbons  N. Kelly","7:50:00","13:34:00",15.0,5.0,60.0,180.0,230.0,20.0,140.0,180.0,,20.0,,,,,"pics: 620-622; mid point trimble: 7",23:00:00
feb2017_T1,2017-02-19 0:00:00,"T1","D. Corbett  C. Cornette  R. Gibbons  N. Kelly","7:50:00","13:34:00",5.0,14.0,40.0,180.0,300.0,20.0,100.0,240.0,,30.0,62.0,48.0,"1",32.0,"pics: 647-649; mid point trimble: 8",12:42:00
feb2017_T10,2017-02-19 0:00:00,"T10","D. Corbett  C. Cornette  R. Gibbons  N. Kelly","7:50:00","13:34:00",5.0,13.0,30.0,60.0,220.0,30.0,100.0,140.0,,30.0,70.0,45.0,"2",30.0,"pics: 674-676; mid point trimble: 6",13:45:00
feb2017_T11,2017-02-19 0:00:00,"T11","D. Corbett  C. Cornette  R. Gibbons  N. Kelly","7:50:00","13:34:00",10.0,21.0,20.0,80.0,280.0,40.0,100.0,200.0,,30.0,,,,,"pics: 677-679; mid point trimble: 7",13:55:00
feb2017_T12,2017-02-19 0:00:00,"T12","D. Corbett  C. Cornette  R. Gibbons  N. Kelly","7:50:00","13:34:00",10.0,14.0,40.0,180.0,300.0,40.0,120.0,240.0,,30.0,,,,,"pics: 680-682; mid point trimble: 6",14:02:00
feb2017_T13,2017-02-19 0:00:00,"T13","D. Corbett  C. Cornette  R. Gibbons  N. Kelly","7:50:00","13:34:00",5.0,17.0,40.0,180.0,300.0,20.0,80.0,120.0,,20.0,,,,,"pics: 683-685; mid point trimble: 6",14:10:00
feb2017_T14,2017-02-19 0:00:00,"T14","D. Corbett  C. Cornette  R. Gibbons  N. Kelly","7:50:00","13:34:00",2.0,13.0,20.0,80.0,240.0,20.0,60.0,120.0,,30.0,,,,,"pics: 686-688; mid point trimble: 6",14:18:00
feb2017_T15,2017-02-19 0:00:00,"T15","D. Corbett  C. Cornette  R. Gibbons  N. Kelly","7:50:00","13:34:00",5.0,12.0,40.0,120.0,300.0,40.0,100.0,240.0,,20.0,66.0,47.0,"2",30.0,"pics: 689-691; mid point trimble: 5",14:23:00
feb2017_T16,2017-02-19 0:00:00,"T16","D. Corbett  C. Cornette  R. Gibbons  N. Kelly","7:50:00","13:34:00",10.0,15.0,40.0,200.0,300.0,20.0,60.0,140.0,,20.0,64.0,47.0,"2",32.0,"pics: 692-694; mid point trimble: 5",14:30:00
feb2017_T2,2017-02-19 0:00:00,"T2","D. Corbett  C. Cornette  R. Gibbons  N. Kelly","7:50:00","13:34:00",5.0,15.0,20.0,220.0,300.0,20.0,100.0,280.0,,30.0,,,,,"pics: 650-652; mid point trimble: 8",12:51:00
feb2017_T3,2017-02-19 0:00:00,"T3","D. Corbett  C. Cornette  R. Gibbons  N. Kelly","7:50:00","13:34:00",5.0,13.0,60.0,160.0,300.0,20.0,80.0,140.0,16.0,20.0,,,,,"pics: 653-655; mid point trimble: 9",13:00:00
feb2017_T4,2017-02-19 0:00:00,"T4","D. Corbett  C. Cornette  R. Gibbons  N. Kelly","7:50:00","13:34:00",10.0,15.0,40.0,200.0,300.0,20.0,100.0,240.0,,30.0,,,,,"pics: 656-658; mid point trimble: 7",13:05:00
feb2017_T5,2017-02-19 0:00:00,"T5","D. Corbett  C. Cornette  R. Gibbons  N. Kelly","7:50:00","13:34:00",10.0,18.0,60.0,160.0,300.0,40.0,100.0,220.0,,30.0,62.0,48.0,"1",32.0,"pics: 659-661; mid point trimble: 6",13:12:00
feb2017_T6,2017-02-19 0:00:00,"T6","D. Corbett  C. Cornette  R. Gibbons  N. Kelly","7:50:00","13:34:00",3.0,11.0,60.0,120.0,300.0,60.0,100.0,220.0,,20.0,,,,,"pics: 662-664; mid point trimble: 7",13:19:00
feb2017_T7,2017-02-19 0:00:00,"T7","D. Corbett  C. Cornette  R. Gibbons  N. Kelly","7:50:00","13:34:00",10.0,10.0,40.0,180.0,300.0,20.0,180.0,280.0,,30.0,,,,,"pics: 665-667; mid point trimble: 8",13:26:00
feb2017_T8,2017-02-19 0:00:00,"T8","D. Corbett  C. Cornette  R. Gibbons  N. Kelly","7:50:00","13:34:00",10.0,17.0,20.0,100.0,280.0,20.0,160.0,240.0,,30.0,,,,,"pics: 668-670; mid point trimble: 6",13:33:00
feb2017_T9,2017-02-19 0:00:00,"T9","D. Corbett  C. Cornette  R. Gibbons  N. Kelly","7:50:00","13:34:00",5.0,14.0,20.0,140.0,280.0,50.0,140.0,280.0,,30.0,,,,,"pics: 671-673; mid point trimble: 6",13:40:00
jul2014_C1,2014-07-14 0:00:00,"C1","K. Fair  E. Vann  J.Miller","5:16:00","10:51:00",8.0,15.0,10.0,50.0,210.0,,,,,40.0,86.0,76.0,"3",33.0,,
jul2014_C10,2014-07-14 0:00:00,"C10","K. Fair  E. Vann  J.Miller","5:16:00","10:51:00",5.0,19.0,10.0,80.0,490.0,,,,0.0,,,,,,,
jul2014_C11,2014-07-14 0:00:00,"C11","K. Fair  E. Vann  J.Miller","5:16:00","10:51:00",6.0,12.0,10.0,50.0,230.0,,,,0.0,15.0,88.0,72.0,"2",32.0,,
jul2014_C2,2014-07-14 0:00:00,"C2","K. Fair  E. Vann  J.Miller","5:16:00","10:51:00",9.0,17.0,10.0,110.0,160.0,,,,,,,,,,,
jul2014_C3,2014-07-14 0:00:00,"C3","K. Fair  E. Vann  J.Miller","5:16:00","10:51:00",8.0,14.0,10.0,90.0,250.0,,,,,,86.0,76.0,"3",31.0,,
jul2014_C4,2014-07-14 0:00:00,"C4","K. Fair  E. Vann  J.Miller","5:16:00","10:51:00",9.0,18.0,10.0,50.0,100.0,,,,,,,,,,,
jul2014_C5,2014-07-14 0:00:00,"C5","K. Fair  E. Vann  J.Miller","5:16:00","10:51:00",6.0,18.0,10.0,50.0,30.0,,,,,,,,,,,
jul2014_C6,2014-07-14 0:00:00,"C6","K. Fair  E. Vann  J.Miller","5:16:00","10:51:00",7.0,16.0,20.0,150.0,450.0,,,,,,86.0,78.0,"3",34.0,,
jul2014_C7,2014-07-14 0:00:00,"C7","K. Fair  E. Vann  J.Miller","5:16:00","10:51:00",5.0,18.0,10.0,90.0,150.0,,,,,,,,,,,
jul2014_C8,2014-07-14 0:00:00,"C8","K. Fair  E. Vann  J.Miller","5:16:00","10:51:00",5.0,16.0,10.0,50.0,60.0,,,,,,,,,,,
jul2014_C9,2014-07-14 0:00:00,"C9","K. Fair  E. Vann  J.Miller","5:16:00","10:51:00",5.0,14.0,10.0,100.0,400.0,,,,0.0,,86.0,74.0,"2",30.0,,
jul2014_T1,2014-07-14 0:00:00,"T1","K. Fair  J. Miller  S. Overman","4:26:00","9:57:00",2.0,17.0,10.0,40.0,120.0,,,,,50.0,88.0,65.0,"2",32.0,,
jul2014_T10,2014-07-14 0:00:00,"T10","K. Fair  J. Miller  S. Overman","4:26:00","9:57:00",5.0,,20.0,90.0,350.0,,,,,40.0,,,,,,
jul2014_T11,2014-07-14 0:00:00,"T11","K. Fair  J. Miller  S. Overman","4:26:00","9:57:00",10.0,13.0,30.0,120.0,310.0,,,,,50.0,,,,,,
jul2014_T12,2014-07-14 0:00:00,"T12","K. Fair  J. Miller  S. Overman","4:26:00","9:57:00",5.0,11.0,50.0,250.0,480.0,,,,,30.0,89.0,61.0,"1",30.0,,
jul2014_T13,2014-07-14 0:00:00,"T13","K. Fair  J. Miller  S. Overman","4:26:00","9:57:00",10.0,13.0,40.0,250.0,500.0,,,,,30.0,,,,,,
jul2014_T14,2014-07-14 0:00:00,"T14","K. Fair  J. Miller  S. Overman","4:26:00","9:57:00",6.0,13.0,60.0,270.0,600.0,,,,,35.0,,,,,"sandbag area",
jul2014_T15,2014-07-14 0:00:00,"T15","K. Fair  J. Miller  S. Overman","4:26:00","9:57:00",10.0,10.0,20.0,300.0,700.0,,,,,35.0,91.0,69.0,"1",32.0,"sandbag area",
jul2014_T16,2014-07-14 0:00:00,"T16","K. Fair  J. Miller  S. Overman","4:26:00","9:57:00",9.0,12.0,50.0,450.0,700.0,,,,,40.0,91.0,70.0,"1",32.0,"just inside boundary (less than 1/2 mile?)",
jul2014_T2,2014-07-14 0:00:00,"T2","K. Fair  J. Miller  S. Overman","4:26:00","9:57:00",3.0,20.0,20.0,50.0,120.0,,,,0.0,,,,,,,
jul2014_T3,2014-07-14 0:00:00,"T3","K. Fair  J. Miller  S. Overman","4:26:00","9:57:00",11.0,12.0,10.0,50.0,110.0,,,,0.0,40.0,90.0,66.0,"2",33.0,,
jul2014_T4,2014-07-14 0:00:00,"T4","K. Fair  J. Miller  S. Overman","4:26:00","9:57:00",4.0,16.0,10.0,50.0,150.0,,,,,45.0,,,,,,
jul2014_T5,2014-07-14 0:00:00,"T5","K. Fair  J. Miller  S. Overman","4:26:00","9:57:00",6.0,15.0,10.0,100.0,175.0,,,,,50.0,,,,,,
jul2014_T6,2014-07-14 0:00:00,"T6","K. Fair  J. Miller  S. Overman","4:26:00","9:57:00",7.0,13.0,10.0,90.0,180.0,,,,,30.0,88.0,64.0,"1",32.0,,
jul2014_T7,2014-07-14 0:00:00,"T7","K. Fair  J. Miller  S. Overman","4:26:00","9:57:00",9.0,13.0,10.0,110.0,170.0,,,,,35.0,,,,,,
jul2014_T8,2014-07-14 0:00:00,"T8","K. Fair  J. Miller  S. Overman","4:26:00","9:57:00",5.0,16.0,20.0,50.0,250.0,,,,,35.0,,,,,,
jul2014_T9,2014-07-14 0:00:00,"T9","K. Fair  J. Miller  S. Overman","4:26:00","9:57:00",8.0,18.0,30.0,120.0,450.0,,,,,25.0,90.0,64.0,"1",35.0,,
may2016_C1,2016-05-10 0:00:00,"C1","R. Corbett  K. Garmire  R. Gibbons  J. Chase  C. Seyfried","8:10:00","13:42:00",,18.0,20.0,160.0,300.0,10.0,80.0,130.0,,30.0,63.0,62.0,"2-3",36.0,,23:00:00
may2016_C10,2016-05-10 0:00:00,"C10","R. Corbett  K. Garmire  R. Gibbons  J. Chase  C. Seyfried","8:10:00","13:42:00",,19.0,20.0,180.0,220.0,40.0,140.0,200.0,,50.0,76.0,60.0,"2-3",30.0,,21:54:00
may2016_C11,2016-05-10 0:00:00,"C11","R. Corbett  K. Garmire  R. Gibbons  J. Chase  C. Seyfried","8:10:00","13:42:00",,11.0,20.0,140.0,180.0,20.0,140.0,180.0,,,76.0,61.0,"2-3",30.0,,21:23:00
may2016_C2,2016-05-10 0:00:00,"C2","R. Corbett  K. Garmire  R. Gibbons  J. Chase  C. Seyfried","8:10:00","13:42:00",,18.0,20.0,140.0,300.0,0.0,60.0,60.0,,40.0,,,,,,22:55:00
may2016_C3,2016-05-10 0:00:00,"C3","R. Corbett  K. Garmire  R. Gibbons  J. Chase  C. Seyfried","8:10:00","13:42:00",,17.0,10.0,200.0,300.0,10.0,60.0,240.0,,,,,,,,22:50:00
may2016_C4,2016-05-10 0:00:00,"C4","R. Corbett  K. Garmire  R. Gibbons  J. Chase  C. Seyfried","8:10:00","13:42:00",,14.0,30.0,220.0,300.0,10.0,200.0,280.0,,55.0,,,,,,22:43:00
may2016_C5,2016-05-10 0:00:00,"C5","R. Corbett  K. Garmire  R. Gibbons  J. Chase  C. Seyfried","8:10:00","13:42:00",,18.0,20.0,220.0,300.0,20.0,80.0,140.0,,,61.0,63.0,"2-3",35.0,"Point S3 on top of dune scarp",22:20:00
may2016_C6,2016-05-10 0:00:00,"C6","R. Corbett  K. Garmire  R. Gibbons  J. Chase  C. Seyfried","8:10:00","13:42:00",,11.0,0.0,100.0,260.0,0.0,100.0,130.0,,,,,,,,22:27:00
may2016_C7,2016-05-10 0:00:00,"C7","R. Corbett  K. Garmire  R. Gibbons  J. Chase  C. Seyfried","8:10:00","13:42:00",,11.0,10.0,60.0,240.0,30.0,160.0,200.0,,50.0,,,,,,22:30:00
may2016_C8,2016-05-10 0:00:00,"C8","R. Corbett  K. Garmire  R. Gibbons  J. Chase  C. Seyfried","8:10:00","13:42:00",,19.0,10.0,140.0,240.0,10.0,160.0,280.0,,,,,,,,22:13:00
may2016_C9,2016-05-10 0:00:00,"C9","R. Corbett  K. Garmire  R. Gibbons  J. Chase  C. Seyfried","8:10:00","13:42:00",,17.0,20.0,100.0,160.0,30.0,120.0,220.0,,,,,,,,22:06:00
