apr2015_C5,2015-04-28 0:00:00,"C5","K. Fair  A. Wobbleton","11:07:00","16:33:00",7.0,20.0,10.0,100.0,250.0,,,,,30.0,64.0,52.0,"1",30.0,,
may2016_T1,2016-05-10 0:00:00,"T1","R. Corbett  K. Garmire  R. Gibbons  J. Chase  C. Seyfried","8:10:00","13:42:00",,16.0,10.0,90.0,240.0,10.0,80.0,120.0,,30.0,66.0,60.0,"2-3",36.0,,11:15:00
may2016_T10,2016-05-10 0:00:00,"T10","R. Corbett  K. Garmire  R. Gibbons  J. Chase  C. Seyfried","8:10:00","13:42:00",,12.0,40.0,160.0,300.0,40.0,200.0,120.0,,20.0,66.0,61.0,"2-3",35.0,"PPK: offset error --> elevations 0.9 m higher than they should be --> fix in post processing",0:45:00
may2016_T11,2016-05-10 0:00:00,"T11","R. Corbett  K. Garmire  R. Gibbons  J. Chase  C. Seyfried","8:10:00","13:42:00",,13.0,80.0,160.0,300.0,20.0,100.0,180.0,,20.0,,,,,"PPK: offset error --> elevations 0.9 m higher than they should be --> fix in post processing",0:50:00
may2016_T12,2016-05-10 0:00:00,"T12","R. Corbett  K. Garmire  R. Gibbons  J. Chase  C. Seyfried","8:10:00","13:42:00",,18.0,40.0,180.0,280.0,60.0,180.0,240.0,,25.0,,,,,,13:00:00
may2016_T13,2016-05-10 0:00:00,"T13","R. Corbett  K. Garmire  R. Gibbons  J. Chase  C. Seyfried","8:10:00","13:42:00",,17.0,40.0,180.0,300.0,20.0,120.0,220.0,,15.0,,,,,,13:10:00
may2016_T14,2016-05-10 0:00:00,"T14","R. Corbett  K. Garmire  R. Gibbons  J. Chase  C. Seyfried","8:10:00","13:42:00",,15.0,20.0,160.0,300.0,20.0,100.0,160.0,,25.0,,,,,,13:19:00
may2016_T15,2016-05-10 0:00:00,"T15","R. Corbett  K. Garmire  R. Gibbons  J. Chase  C. Seyfried","8:10:00","13:42:00",,14.0,20.0,140.0,300.0,20.0,180.0,100.0,,20.0,62.0,61.0,"2-3",34.0,,13:29:00
may2016_T16,2016-05-10 0:00:00,"T16","R. Corbett  K. Garmire  R. Gibbons  J. Chase  C. Seyfried","8:10:00","13:42:00",,15.0,20.0,100.0,180.0,20.0,80.0,80.0,,30.0,63.0,60.0,"2-3",35.0,,13:25:00
may2016_T2,2016-05-10 0:00:00,"T2","R. Corbett  K. Garmire  R. Gibbons  J. Chase  C. Seyfried","8:10:00","13:42:00",,12.0,30.0,160.0,300.0,20.0,110.0,120.0,,20.0,,,,,,11:22:00
may2016_T3,2016-05-10 0:00:00,"T3","R. Corbett  K. Garmire  R. Gibbons  J. Chase  C. Seyfried","8:10:00","13:42:00",,11.0,20.0,140.0,280.0,20.0,50.0,100.0,,20.0,,,,,,11:30:00
may2016_T4,2016-05-10 0:00:00,"T4","R. Corbett  K. Garmire  R. Gibbons  J. Chase  C. Seyfried","8:10:00","13:42:00",,12.0,20.0,140.0,300.0,10.0,80.0,220.0,,20.0,,,,,,11:35:00
may2016_T5,2016-05-10 0:00:00,"T5","R. Corbett  K. Garmire  R. Gibbons  J. Chase  C. Seyfried","8:10:00","13:42:00",,13.0,40.0,160.0,280.0,0.0,80.0,240.0,,20.0,64.0,60.0,"2-3",36.0,,11:42:00
may2016_T6,2016-05-10 0:00:00,"T6","R. Corbett  K. Garmire  R. Gibbons  J. Chase  C. Seyfried","8:10:00","13:42:00",,12.0,20.0,80.0,300.0,20.0,200.0,300.0,,20.0,,,,,"berm",0:10:00
may2016_T7,2016-05-10 0:00:00,"T7","R. Corbett  K. Garmire  R. Gibbons  J. Chase  C. Seyfried","8:10:00","13:42:00",,11.0,40.0,120.0,300.0,20.0,80.0,200.0,,25.0,,,,,,0:15:00
may2016_T8,2016-05-10 0:00:00,"T8","R. Corbett  K. Garmire  R. Gibbons  J. Chase  C. Seyfried","8:10:00","13:42:00",,18.0,30.0,140.0,300.0,20.0,120.0,200.0,,20.0,,,,,,0:15:00
may2016_T9,2016-05-10 0:00:00,"T9","R. Corbett  K. Garmire  R. Gibbons  J. Chase  C. Seyfried","8:10:00","13:42:00",,18.0,20.0,200.0,300.0,30.0,100.0,280.0,,20.0,,,,,,0:30:00
oct2015_C1,2015-10-20 0:00:00,"C1","K. Fair  D. Stewart  J.P. Walsh  D.R. Corbett  K. Garmire","7:08:00","13:38:00",3.0,23.0,20.0,30.0,260.0,,,,0.0,75.0,69.0,62.0,"3",75.0,"atypical bar",
oct2015_C10,2015-10-20 0:00:00,"C10","K. Fair  D. Stewart  J.P. Walsh  D.R. Corbett  K. Garmire","7:08:00","13:38:00",3.0,30.0,10.0,160.0,200.0,,,,0.0,250.0,64.0,60.0,"2",27.0,,
oct2015_C11,2015-10-20 0:00:00,"C11","K. Fair  D. Stewart  J.P. Walsh  D.R. Corbett  K. Garmire","7:08:00","13:38:00",0.0,40.0,10.0,160.0,220.0,,,,0.0,250.0,61.0,64.0,"2",27.0,,
oct2015_C2,2015-10-20 0:00:00,"C2","K. Fair  D. Stewart  J.P. Walsh  D.R. Corbett  K. Garmire","7:08:00","13:38:00",5.0,10.0,20.0,40.0,280.0,,,,0.0,40.0,,,,,,
oct2015_C3,2015-10-20 0:00:00,"C3","K. Fair  D. Stewart  J.P. Walsh  D.R. Corbett  K. Garmire","7:08:00","13:38:00",1.0,23.0,5.0,120.0,400.0,,,,0.0,40.0,,,,,,
oct2015_C4,2015-10-20 0:00:00,"C4","K. Fair  D. Stewart  J.P. Walsh  D.R. Corbett  K. Garmire","7:08:00","13:38:00",3.0,17.0,10.0,20.0,180.0,,,,0.0,50.0,,,,,,
oct2015_C5,2015-10-20 0:00:00,"C5","K. Fair  D. Stewart  J.P. Walsh  D.R. Corbett  K. Garmire","7:08:00","13:38:00",5.0,28.0,10.0,120.0,220.0,,,,0.0,0.0,71.0,66.0,"2",30.0,"attached bar",
oct2015_C6,2015-10-20 0:00:00,"C6","K. Fair  D. Stewart  J.P. Walsh  D.R. Corbett  K. Garmire","7:08:00","13:38:00",10.0,12.0,20.0,120.0,360.0,,,,0.0,60.0,,,,,,
oct2015_C7,2015-10-20 0:00:00,"C7","K. Fair  D. Stewart  J.P. Walsh  D.R. Corbett  K. Garmire","7:08:00","13:38:00",7.0,11.0,20.0,340.0,480.0,,,,0.0,40.0,,,,,,
oct2015_C8,2015-10-20 0:00:00,"C8","K. Fair  D. Stewart  J.P. Walsh  D.R. Corbett  K. Garmire","7:08:00","13:38:00",10.0,31.0,20.0,100.0,520.0,,,,0.0,0.0,,,,,"attached bar",
oct2015_C9,2015-10-20 0:00:00,"C9","K. Fair  D. Stewart  J.P. Walsh  D.R. Corbett  K. Garmire","7:08:00","13:38:00",2.0,25.0,5.0,240.0,360.0,,,,0.0,40.0,,,,,,
oct2015_T1,2015-10-20 0:00:00,"T1","K. Fair  D. Stewart  J.P. Walsh  D.R. Corbett  K. Garmire","7:08:00","13:38:00",3.0,23.0,10.0,180.0,560.0,,,,0.0,80.0,69.0,62.0,"3",31.0,,
oct2015_T10,2015-10-20 0:00:00,"T10","K. Fair  D. Stewart  J.P. Walsh  D.R. Corbett  K. Garmire","7:08:00","13:38:00",10.0,14.0,0.0,80.0,220.0,,,,0.0,80.0,71.0,63.0,"3",31.0,,
oct2015_T11,2015-10-20 0:00:00,"T11","K. Fair  D. Stewart  J.P. Walsh  D.R. Corbett  K. Garmire","7:08:00","13:38:00",7.0,13.0,0.0,30.0,80.0,,,,0.0,60.0,,,,,,
oct2015_T12,2015-10-20 0:00:00,"T12","K. Fair  D. Stewart  J.P. Walsh  D.R. Corbett  K. Garmire","7:08:00","13:38:00",2.0,14.0,0.0,100.0,360.0,,,,0.0,60.0,,,,,,
oct2015_T13,2015-10-20 0:00:00,"T13","K. Fair  D. Stewart  J.P. Walsh  D.R. Corbett  K. Garmire","7:08:00","13:38:00",12.0,16.0,0.0,100.0,180.0,,,,0.0,60.0,,,,,,
oct2015_T14,2015-10-20 0:00:00,"T14","K. Fair  D. Stewart  J.P. Walsh  D.R. Corbett  K. Garmire","7:08:00","13:38:00",5.0,15.0,20.0,150.0,290.0,,,,0.0,80.0,,,,,,
oct2015_T15,2015-10-20 0:00:00,"T15","K. Fair  D. Stewart  J.P. Walsh  D.R. Corbett  K. Garmire","7:08:00","13:38:00",3.0,13.0,0.0,40.0,150.0,,,,0.0,100.0,71.0,66.0,"2",32.0,,
oct2015_T16,2015-10-20 0:00:00,"T16","K. Fair  D. Stewart  J.P. Walsh  D.R. Corbett  K. Garmire","7:08:00","13:38:00",10.0,13.0,0.0,40.0,320.0,,,,0.0,70.0,71.0,66.0,"2",32.0,,
oct2015_T2,2015-10-20 0:00:00,"T2","K. Fair  D. Stewart  J.P. Walsh  D.R. Corbett  K. Garmire","7:08:00","13:38:00",5.0,13.0,20.0,40.0,360.0,,,,0.0,50.0,,,,,,
oct2015_T3,2015-10-20 0:00:00,"T3","K. Fair  D. Stewart  J.P. Walsh  D.R. Corbett  K. Garmire","7:08:00","13:38:00",10.0,12.0,0.0,180.0,320.0,,,,0.0,100.0,,,,,,
oct2015_T4,2015-10-20 0:00:00,"T4","K. Fair  D. Stewart  J.P. Walsh  D.R. Corbett  K. Garmire","7:08:00","13:38:00",5.0,13.0,0.0,40.0,260.0,,,,0.0,100.0,,,,,,
oct2015_T5,2015-10-20 0:00:00,"T5","K. Fair  D. Stewart  J.P. Walsh  D.R. Corbett  K. Garmire","7:08:00","13:38:00",5.0,15.0,0.0,100.0,260.0,,,,0.0,80.0,72.0,15.0,"3",31.0,,
oct2015_T6,2015-10-20 0:00:00,"T6","K. Fair  D. Stewart  J.P. Walsh  D.R. Corbett  K. Garmire","7:08:00","13:38:00",3.0,14.0,0.0,100.0,200.0,,,,0.0,100.0,,,,,,
oct2015_T7,2015-10-20 0:00:00,"T7","K. Fair  D. Stewart  J.P. Walsh  D.R. Corbett  K. Garmire","7:08:00","13:38:00",7.0,20.0,10.0,220.0,300.0,,,,0.0,80.0,,,,,,
oct2015_T8,2015-10-20 0:00:00,"T8","K. Fair  D. Stewart  J.P. Walsh  D.R. Corbett  K. Garmire","7:08:00","13:38:00",8.0,14.0,10.0,100.0,80.0,,,,0.0,80.0,,,,,,
oct2015_T9,2015-10-20 0:00:00,"T9","K. Fair  D. Stewart  J.P. Walsh  D.R. Corbett  K. Garmire","7:08:00","13:38:00",3.0,14.0,0.0,120.0,60.0,,,,0.0,50.0,,,,,"tidal pool, no water",
oct2016_C1,2016-10-13 0:00:00,"C1","Corbett  Walsh  Connery  Cornette  Chase","11:29:00","17:44:00",2.0,26.0,40.0,200.0,300.0,40.0,120.0,160.0,,140.0,72.0,67.0,"4-6",25.0,"3 pictures taken at 12:02.  Distance to: Bar = 143 Dune toe = 50 Dune Crest = 65 (m).  Dune height = 6.8 (m)",11:57:00
oct2016_C10,2016-10-13 0:00:00,"C10","Corbett  Walsh  Connery  Cornette  Chase","11:29:00","17:44:00",5.0,69.0,20.0,100.0,300.0,30.0,180.0,300.0,,150.0,70.0,66.0,"5-7",25.0,"3 pictures taken at 9:57.",9:50:00
oct2016_C11,2016-10-13 0:00:00,"C11","Corbett  Walsh  Connery  Cornette  Chase","11:29:00","17:44:00",5.0,70.0,20.0,100.0,220.0,40.0,200.0,280.0,,150.0,70.0,66.0,"5-7",25.0,"3 pictures taken at 9:44.",9:25:00
oct2016_C2,2016-10-13 0:00:00,"C2","Corbett  Walsh  Connery  Cornette  Chase","11:29:00","17:44:00",5.0,29.0,40.0,140.0,280.0,30.0,80.0,140.0,24.0,110.0,,,,,"3 pictures taken at 11:51.  Distance to: Bar = 110 Dune toe = 44 Dune Crest = 58 (m).  Dune height = 7.4 (m)",11:45:00
oct2016_C3,2016-10-13 0:00:00,"C3","Corbett  Walsh  Connery  Cornette  Chase","11:29:00","17:44:00",2.0,23.0,60.0,140.0,300.0,30.0,60.0,160.0,,145.0,,,,,"3 pictures taken at 11:37.  Distance to: Bar = 145 Dune toe = 34 Dune Crest = 50 (m).  Dune height = 6.2 (m)",11:30:00
oct2016_C4,2016-10-13 0:00:00,"C4","Corbett  Walsh  Connery  Cornette  Chase","11:29:00","17:44:00",5.0,15.0,60.0,180.0,300.0,40.0,100.0,100.0,,,,,,,"3 pictures taken at 11:25.  Distance to: Bar = 150 Dune toe = 30 Dune Crest = 48 (m).  Dune height = 6.5 (m)",11:20:00
oct2016_C5,2016-10-13 0:00:00,"C5","Corbett  Walsh  Connery  Cornette  Chase","11:29:00","17:44:00",10.0,25.0,30.0,140.0,300.0,20.0,20.0,60.0,36.0,150.0,72.0,67.0,"5-7",25.0,"3 pictures taken at 11:08.  Distance to: Bar = 150 Dune toe = 15 Dune Crest = 22 (m).  Dune height = 8 (m)",11:06:00
oct2016_C6,2016-10-13 0:00:00,"C6","Corbett  Walsh  Connery  Cornette  Chase","11:29:00","17:44:00",5.0,24.0,60.0,140.0,280.0,20.0,80.0,140.0,24.0,160.0,,,,,"3 pictures taken at 10:54.  Distance to: Bar = 160 Dune toe = 18 Dune Crest = 24 (m).  Dune height = 5.5 (m)",10:50:00
oct2016_C7,2016-10-13 0:00:00,"C7","Corbett  Walsh  Connery  Cornette  Chase","11:29:00","17:44:00",7.0,37.0,20.0,200.0,300.0,20.0,100.0,160.0,,160.0,,,,,"3 pictures taken at 10:39.  Distance to: Bar = 160 Dune toe = 28 Dune Crest = 40 (m).  Dune height = 10 (m)  Dead turtle",10:35:00
oct2016_C8,2016-10-13 0:00:00,"C8","Corbett  Walsh  Connery  Cornette  Chase","11:29:00","17:44:00",7.0,44.0,60.0,160.0,300.0,40.0,200.0,300.0,,150.0,,,,,"3 pictures taken at 10:23.  Distance to: Bar = 150 Dune toe = 34 Dune Crest = 43 (m).  Dune height = 6.0 (m)",10:20:00
oct2016_C9,2016-10-13 0:00:00,"C9","Corbett  Walsh  Connery  Cornette  Chase","11:29:00","17:44:00",2.0,67.0,40.0,100.0,280.0,40.0,160.0,300.0,,120.0,,,,,"3 pictures taken at 10:13.  Distance to: Bar = 120 Dune toe = 75 Dune Crest = 113 (m).  Dune height = 8.0 (m)",10:05:00
oct2016_T1,2016-10-13 0:00:00,"T1","Corbett  Walsh  Connery  Cornette  Chase","11:29:00","17:44:00",5.0,25.0,40.0,160.0,300.0,30.0,100.0,280.0,,130.0,74.0,66.0,"5-7",25.0,"3 pictures taken at 12:29.  Distance to: Bar = 130 Dune toe = 32 Dune Crest = 42 (m).  Dune height = 3.4 (m)",12:25:00
oct2016_T10,2016-10-13 0:00:00,"T10","Corbett  Walsh  Connery  Cornette  Chase","11:29:00","17:44:00",5.0,27.0,60.0,280.0,300.0,40.0,120.0,300.0,,110.0,75.0,68.0,"5-7",24.0,"3 pictures taken at 14:13.  Distance to: Bar = 110m Dune toe = 31 Dune Crest = 42 (m).  Dune height = 2.8 (m)",14:20:00
oct2016_T11,2016-10-13 0:00:00,"T11","Corbett  Walsh  Connery  Cornette  Chase","11:29:00","17:44:00",2.0,19.0,60.0,240.0,280.0,40.0,100.0,300.0,,140.0,,,,,"3 pictures taken at 14:25.  Distance to: Bar = 140m Dune toe = 31 Dune Crest = 38 (m).  Dune height = 2.6 (m)",14:20:00
oct2016_T12,2016-10-13 0:00:00,"T12","Corbett  Walsh  Connery  Cornette  Chase","11:29:00","17:44:00",2.0,32.0,40.0,180.0,260.0,40.0,120.0,120.0,,115.0,,,,,"3 pictures taken at 14:34.  Distance to: Bar = 115m Dune toe = 43 Dune Crest = 48 (m).  Dune height = 4 (m)",14:30:00
oct2016_T13,2016-10-13 0:00:00,"T13","Corbett  Walsh  Connery  Cornette  Chase","11:29:00","17:44:00",2.0,25.0,60.0,200.0,300.0,40.0,180.0,300.0,,,,,,,"3 pictures taken at 14:44.  Distance to: Bar = 130m Dune toe = 28 Dune Crest = 40 (m).  Dune height = 4 (m)",14:40:00
oct2016_T14,2016-10-13 0:00:00,"T14","Corbett  Walsh  Connery  Cornette  Chase","11:29:00","17:44:00",5.0,20.0,60.0,100.0,300.0,60.0,140.0,220.0,,115.0,,,,,"3 pictures taken at 14:52.  Distance to: Bar = 115m Dune toe = 29 Dune Crest = 33 (m).  Dune height = 1.8 (m)",14:50:00
oct2016_T15,2016-10-13 0:00:00,"T15","Corbett  Walsh  Connery  Cornette  Chase","11:29:00","17:44:00",2.0,20.0,40.0,120.0,280.0,40.0,80.0,120.0,,120.0,74.0,68.0,"5-7",24.0,"3 pictures taken at 15:03.  Distance to: Bar = 120m Dune toe = 12 Dune Crest = 13 (m).  Dune height = 2.2 (m)",15:00:00
oct2016_T16,2016-10-13 0:00:00,"T16","Corbett  Walsh  Connery  Cornette  Chase","11:29:00","17:44:00",3.0,30.0,40.0,80.0,180.0,40.0,140.0,200.0,,110.0,74.0,68.0,"5-7",24.0,"3 pictures taken at 15:09.  Distance to: Bar = 110m Dune toe = 19 Dune Crest = 22 (m).  Dune height = 1.4 (m)",15:06:00
oct2016_T2,2016-10-13 0:00:00,"T2","Corbett  Walsh  Connery  Cornette  Chase","11:29:00","17:44:00",15.0,20.0,60.0,160.0,260.0,40.0,140.0,300.0,,120.0,,,,,"3 pictures taken at 12:41.  Distance to: Bar = 120 Dune toe = 35 Dune Crest = 50 (m).  Dune height = 3.9 (m)",12:36:00
oct2016_T3,2016-10-13 0:00:00,"T3","Corbett  Walsh  Connery  Cornette  Chase","11:29:00","17:44:00",10.0,13.0,40.0,160.0,300.0,20.0,100.0,180.0,,130.0,,,,,"3 pictures taken at 12:52.  Distance to: Bar = 130 Dune toe = 32 Dune Crest = 45 (m).  Dune height = 4.2 (m)  -light overwash location in future",12:50:00
oct2016_T4,2016-10-13 0:00:00,"T4","Corbett  Walsh  Connery  Cornette  Chase","11:29:00","17:44:00",10.0,24.0,60.0,180.0,300.0,60.0,100.0,160.0,,130.0,,,,,"3 pictures taken at 13:04.  Distance to: Bar = 130 Dune toe = 38 Dune Crest = 41 (m).  Dune height = 2.8 (m)  -light overwash location in future",13:00:00
oct2016_T5,2016-10-13 0:00:00,"T5","Corbett  Walsh  Connery  Cornette  Chase","11:29:00","17:44:00",7.0,25.0,40.0,180.0,300.0,60.0,120.0,300.0,,130.0,74.0,66.0,"5-7",22.0,"3 pictures taken at 13:18.  Distance to: Bar = 130m Dune toe = 40 Dune Crest =48 (m).  Dune height = 1 (m)  Small crab",13:12:00
oct2016_T6,2016-10-13 0:00:00,"T6","Corbett  Walsh  Connery  Cornette  Chase","11:29:00","17:44:00",2.0,25.0,40.0,220.0,300.0,40.0,160.0,300.0,,110.0,,,,,"3 pictures taken at 13:28.  Distance to: Bar = 110m Dune toe = 35 Dune Crest =48 (m).  Dune height = 1.8 (m)  Small crab",13:25:00
oct2016_T7,2016-10-13 0:00:00,"T7","Corbett  Walsh  Connery  Cornette  Chase","11:29:00","17:44:00",2.0,21.0,60.0,180.0,300.0,60.0,100.0,240.0,,,,,,,"3 pictures taken at 13:40.  Distance to: Bar = 106m Dune toe = 41 Dune Crest =46 (m).  Dune height = 1.8 (m)  Small crab",13:35:00
oct2016_T8,2016-10-13 0:00:00,"T8","Corbett  Walsh  Connery  Cornette  Chase","11:29:00","17:44:00",2.0,36.0,60.0,240.0,300.0,60.0,200.0,280.0,,150.0,,,,,"3 pictures taken at 13:51.  Distance to: Bar = 150m Dune toe = 27 Dune Crest =31 (m).  Dune height = 2.0 (m)",13:50:00
oct2016_T9,2016-10-13 0:00:00,"T9","Corbett  Walsh  Connery  Cornette  Chase","11:29:00","17:44:00",2.0,23.0,80.0,220.0,300.0,60.0,140.0,280.0,,100.0,,,,,"3 pictures taken at 14:03.  Distance to: Bar = 100m Dune toe = 36 Dune Crest = 41 (m).  Dune height = 2.8 (m)",14:00:00
sep2014_C1,2014-09-29 0:00:00,"C1","K. Fair  J. Miller","16:43:00","10:42:00",7.0,14.0,20.0,150.0,530.0,,,,0.0,35.0,72.0,73.0,"2",29.0,,
sep2014_C10,2014-09-29 0:00:00,"C10","K. Fair  J. Miller","16:43:00","10:42:00",6.0,15.0,5.0,350.0,450.0,,,,0.0,20.0,72.0,73.0,"2",27.0,"nearly attached bar",
sep2014_C11,2014-09-29 0:00:00,"C11","K. Fair  J. Miller","16:43:00","10:42:00",6.0,14.0,30.0,370.0,500.0,,,,0.0,20.0,72.0,76.0,"2",30.0,"nearly attached bar",
sep2014_C2,2014-09-29 0:00:00,"C2","K. Fair  J. Miller","16:43:00","10:42:00",5.0,,10.0,280.0,500.0,,,,,35.0,,,,,,
sep2014_C3,2014-09-29 0:00:00,"C3","K. Fair  J. Miller","16:43:00","10:42:00",5.0,24.0,30.0,250.0,400.0,,,,0.0,40.0,,,,,,
sep2014_C4,2014-09-29 0:00:00,"C4","K. Fair  J. Miller","16:43:00","10:42:00",9.0,13.0,30.0,350.0,500.0,,,,0.0,35.0,,,,,,
sep2014_C5,2014-09-29 0:00:00,"C5","K. Fair  J. Miller","16:43:00","10:42:00",9.0,16.0,40.0,250.0,320.0,,,,,25.0,72.0,73.0,"2",26.0,,
sep2014_C6,2014-09-29 0:00:00,"C6","K. Fair  J. Miller","16:43:00","10:42:00",7.0,11.0,50.0,380.0,500.0,,,,0.0,25.0,,,,,,
sep2014_C7,2014-09-29 0:00:00,"C7","K. Fair  J. Miller","16:43:00","10:42:00",7.0,6.0,60.0,450.0,500.0,,,,0.0,8.0,,,,,"nearly attached bar",
sep2014_C8,2014-09-29 0:00:00,"C8","K. Fair  J. Miller","16:43:00","10:42:00",5.0,13.0,60.0,300.0,500.0,,,,0.0,20.0,,,,,"nearly attached bar",
sep2014_C9,2014-09-29 0:00:00,"C9","K. Fair  J. Miller","16:43:00","10:42:00",1.0,22.0,10.0,150.0,250.0,,,,0.0,25.0,,,,,"nearly attached bar",
sep2014_T1,2014-09-29 0:00:00,"T1","K. Fair  J. Miller","16:43:00","10:42:00",7.0,30.0,10.0,160.0,50.0,,,,,,76.0,74.0,"3",27.0,,
sep2014_T10,2014-09-29 0:00:00,"T10","K. Fair  J. Miller","16:43:00","10:42:00",4.0,23.0,20.0,80.0,250.0,,,,22.0,15.0,76.0,76.0,"3",29.0,,
sep2014_T11,2014-09-29 0:00:00,"T11","K. Fair  J. Miller","16:43:00","10:42:00",3.0,24.0,10.0,100.0,160.0,,,,17.0,,,,,,,
sep2014_T12,2014-09-29 0:00:00,"T12","K. Fair  J. Miller","16:43:00","10:42:00",4.0,25.0,10.0,40.0,150.0,,,,22.0,25.0,,,,,,
sep2014_T13,2014-09-29 0:00:00,"T13","K. Fair  J. Miller","16:43:00","10:42:00",5.0,24.0,20.0,210.0,500.0,,,,14.0,20.0,,,,,,
sep2014_T14,2014-09-29 0:00:00,"T14","K. Fair  J. Miller","16:43:00","10:42:00",5.0,15.0,30.0,220.0,240.0,,,,12.0,20.0,,,,,"bulldozer smoothing sand all over beach - MHW to toe",
sep2014_T15,2014-09-29 0:00:00,"T15","K. Fair  J. Miller","16:43:00","10:42:00",5.0,18.0,40.0,230.0,350.0,,,,16.0,15.0,73.0,74.0,"3",30.0,,
sep2014_T16,2014-09-29 0:00:00,"T16","K. Fair  J. Miller","16:43:00","10:42:00",6.0,17.0,40.0,210.0,260.0,,,,,15.0,73.0,73.0,"3",29.0,,
sep2014_T2,2014-09-29 0:00:00,"T2","K. Fair  J. Miller","16:43:00","10:42:00",6.0,21.0,10.0,160.0,500.0,,,,,,,,,,,
sep2014_T3,2014-09-29 0:00:00,"T3","K. Fair  J. Miller","16:43:00","10:42:00",1.0,25.0,10.0,260.0,510.0,,,,,20.0,,,,,,
sep2014_T4,2014-09-29 0:00:00,"T4","K. Fair  J. Miller","16:43:00","10:42:00",4.0,21.0,30.0,200.0,500.0,,,,,30.0,,,,,,
sep2014_T5,2014-09-29 0:00:00,"T5","K. Fair  J. Miller","16:43:00","10:42:00",5.0,23.0,20.0,200.0,500.0,,,,,20.0,74.0,74.0,"3",26.0,,
sep2014_T6,2014-09-29 0:00:00,"T6","K. Fair  J. Miller","16:43:00","10:42:00",4.0,19.0,10.0,220.0,60.0,,,,,,,,,,,
sep2014_T7,2014-09-29 0:00:00,"T7","K. Fair  J. Miller","16:43:00","10:42:00",3.0,30.0,30.0,360.0,200.0,,,,20.0,,,,,,,
sep2014_T8,2014-09-29 0:00:00,"T8","K. Fair  J. Miller","16:43:00","10:42:00",9.0,14.0,19.0,400.0,500.0,,,,19.0,15.0,,,,,,
